source	target	mapping_kind	source_bytes	target_bytes	source_sha256	target_sha256	source_width	source_height	target_width	target_height	same_dimensions	visible_change_ratio	visible_identical_ratio	alpha_change_ratio	visual_mae	dhash_distance	confidence	reason
resource/image_web/page/collection/magirepo/img/part2/magirepo_02_097.png	resource/image_web/page/collection/magirepo/img/part2/magirepo_02_097.png	same_path	227108	213978	a137d5279a4194361c8eda9e3f59d8600b893f411053dbc0d8b53e83f331bc85	9221c6545c1d2e51b46f50fc8f2ff5bc2359e037465ec98d6fb23f622314d5c1	1024	1456	1024	1456	True	0.049724	0.950276	0.0	1.989527	0.039062	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/collection/magirepo/img/part2/magirepo_02_098.png	resource/image_web/page/collection/magirepo/img/part2/magirepo_02_098.png	same_path	244856	237232	c07860309a3ae2c2b629b7e893b9a535bd3c732f43cbb48a4ac703daf4416596	3be14576a9fcd8857cd3d41e1a7f9a7d9ea13fd91b5c63c0032b3e063115920a	1024	1456	1024	1456	True	0.056243	0.943757	0.0	2.621274	0.035156	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/collection/magirepo/img/part2/magirepo_02_099.png	resource/image_web/page/collection/magirepo/img/part2/magirepo_02_099.png	same_path	196132	186992	a36df592acf65e95fa01550d35aa117bc59b6116b187ec89ea4758a179855081	3e2a9f40f053603c0346bc112dfd9cd4031081ce73ee8bb91956eb25022e0dad	1024	1456	1024	1456	True	0.053015	0.946985	0.0	2.842492	0.039062	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/collection/magirepo/img/part2/magirepo_02_100.png	resource/image_web/page/collection/magirepo/img/part2/magirepo_02_100.png	same_path	301174	288483	2a9938ed3febe1f3cd6732e949343caf0d77277e9269ea9785780139e5652ab3	a18b4ecce065c2cf89644480ae0e2e2bdae4278437dceac872694c40ec0e257c	1024	1456	1024	1456	True	0.046538	0.953462	0.0	2.092878	0.023438	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/collection/sticker/event_dailytower_1056_sticker_810000_l.png	resource/image_web/page/collection/sticker/event_dailytower_1056_sticker_810000_l.png	same_path	46112	42273	709feaf5aa921499987d68d1cf8790c9b8d78793f5e829924c8e935c79e2e961	a7575b6b9b8c1665e8e64842c398c08648831bd89491195405ee40df12fda5d5	414	414	414	414	True	0.014469	0.985531	0.000117	0.217707	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/collection/storyCollection/icon_story_lock_f.png	resource/image_web/page/collection/storyCollection/icon_story_lock_f.png	same_path	1604	1558	fde0185f911b4e38e21d568eb5289af879f2123457f54d677629ec703a50956b	c3ec118a53b10a95a9a21584f4b848f0659e861122f8a6008a33ac7d330b319b	26	32	26	32	True	0.004808	0.995192	0.0	0.085502	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/bg_deck_detail2.png	resource/image_web/page/formation/bg_deck_detail2.png	same_path	5397	12589	2983f8ae2a42319e56b3d93a02c016606574b74699d514959ead5fac64eaf232	4b71633cd3a869d4183c9a4640fe5665d133e0b2641334ca0a20979e14a4fa3e	236	100	236	100	True	0.122119	0.877881	0.0	0.353016	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/bg_deck_detail_off.png	resource/image_web/page/formation/bg_deck_detail_off.png	same_path	4121	4578	f071d2f8797f6454acdf0e33071b3123c7bb365b97cba956096ef0cb3585191a	0282f3c8ceebdcf99d192a8494c475b9b450cdd9bebd4c7e0e9a8a1d9cbe97c6	451	118	451	118	True	0.028862	0.971138	0.016385	0.643454	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/bg_deck_name.png	resource/image_web/page/formation/bg_deck_name.png	same_path	2719	3546	aea0f3df2d0994e638b13fc073a2f34a5e8f45a2351b7b717722177040dcb249	8b56317dd9f2d1df773359050b9a1f2b0546b14607ea02a28e6298472361bf7b	260	82	260	82	True	0.041839	0.958161	0.014681	3.430042	0.058594	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/bg_deck_name_arena.png	resource/image_web/page/formation/bg_deck_name_arena.png	same_path	3106	3878	5bf0a42c875538001a5ad9780a84f58a2447c1070456d67d9fb3be75d331c26b	b580c4125c4bb9d4b8f80086942f835a27a745b8cee025b80a03f5843646cf5f	260	82	260	82	True	0.079737	0.920263	0.025375	6.388218	0.097656	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/bg_quest_detail_enemy_02.png	resource/image_web/page/formation/bg_quest_detail_enemy_02.png	same_path	2165	2888	f1b3b7ade8ec72c861752374f052e5095c61a93544d47acccc47bc45d74c565b	8567e7c09b04de8b3f34eeeda9d22cbed5250125a842cbfe3ea050618c6d425b	256	108	256	108	True	0.027959	0.972041	0.0	0.88784	0.019531	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/bg_quest_detail_enemy_02_a.png	resource/image_web/page/formation/bg_quest_detail_enemy_02_a.png	same_path	2368	1665	9d3f31b675ab98606e2c22b86d2fcd9a081df0ea1c00202eb39827edfb10d46a	aad18f14db0752152c26b4318570c1707dd3b4a14f2a6f200342088013c71cb8	256	108	256	108	True	0.061523	0.938477	0.001845	2.21601	0.085938	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/bg_team_pt.png	resource/image_web/page/formation/bg_team_pt.png	same_path	2932	2681	520b47d6098f65cab431fd879928827ba321884cc32a59446fd57f4db0d156d4	c4bac4b1c2ab8aeee93e0692a2ca7384949bfd3cb9c36f43dd132620ad13787d	240	78	240	78	True	0.104968	0.895032	0.008226	3.254617	0.070312	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/cursor.png	resource/image_web/page/formation/cursor.png	same_path	1938	2289	f5e63fcb1f17698b0deeffb49d594d2e3e9f63591c1235ecc2c22a36043c963a	17c0c7ecf0d386bfdfbe12147f5828d527adaff2714af3c7655c69776fb0d607	66	48	66	48	True	0.026515	0.973485	0.008838	0.134739	0.007812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/dungeon/btn_memoria_view.png	resource/image_web/page/formation/dungeon/btn_memoria_view.png	same_path	3590	3209	48f373b5f719455fc9dacd46c6d8a24aa02592245d8c249d87dee8b6d3cf8ef4	c1439b8699fbadbbd3b9f12fdb76382a37a1d42f36d369c8852f53d591e2a5a2	180	54	180	54	True	0.115535	0.884465	0.0	4.114087	0.132812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/formation_team_wrap_off.png	resource/image_web/page/formation/formation_team_wrap_off.png	same_path	1610	1554	887fb22bc431a53b0d989d07162caa442396468f8190ee57215b8712290eb70b	1ca5e779d81805474d54a930ff008ca609e8637d4a76525da2a277d9e0815004	216	98	216	98	True	0.034817	0.965183	0.0	0.664155	0.027344	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/icon_detail_memoria_off.png	resource/image_web/page/formation/icon_detail_memoria_off.png	same_path	2272	2457	368db646e99c6db7e96e21851b7a6fc77800be5396682177a8e64e97c79e5dfd	7f1388770755276a77d8c462f009dd9936eff9fa901687969badf61d5ea7738a	45	45	45	45	True	0.006914	0.993086	0.004938	0.138035	0.011719	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/list_base.png	resource/image_web/page/formation/list_base.png	same_path	6680	5280	bbbf2f4e69c7d07f70def5118779684cc1d83d1ad1db32cb7fd6daf5687a5448	141aa4a46dccbe4e6601b5a23f119a4de161504bf3ee9201569d930221243748	668	124	668	124	True	0.238169	0.761831	0.002246	0.796646	0.050781	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation/list_npc_base.png	resource/image_web/page/formation/list_npc_base.png	same_path	7095	5618	851f7f87a3a7fe723805784bc7003135cd0223ea605cf4752832c42f99f12b9d	36da4ea81a025a00f04e0e5546bf182503e59eaa2e4fe5d90c90931f06cb7ab6	668	124	668	124	True	0.181222	0.818778	0.002994	1.091893	0.035156	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation_2/bg_element.png	resource/image_web/page/formation_2/bg_element.png	same_path	2255	1847	03ccdd7fe5ce2c5ab6d00ba85ad22f36490133baa250ff70e4eeb146f7e8782e	fa5005a81c663cb5dba19b0070c76c8194757d89d339225ae5bb53154226ebb9	151	96	151	96	True	0.068502	0.931498	0.009589	2.63889	0.074219	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation_2/bg_element_a.png	resource/image_web/page/formation_2/bg_element_a.png	same_path	2046	1669	617d0fd33b194b7e3c19e4a960d0073b2800241278cf67607c3cd07ecd9187d3	6798ca49d25ff40ddc92431e1dd46fd3a17eee44ca3001c18d975673456b96fb	151	102	151	102	True	0.063628	0.936372	0.009025	2.610662	0.054688	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation_2/bg_element_enemy.png	resource/image_web/page/formation_2/bg_element_enemy.png	same_path	2775	2535	175b164a72f34889bebb60bbcfb28f4544c4c8c6ac85ce7c750a76898a0b8f1e	84a1c08bdc80cf4b74caf9961a0c3669f7c85985ad8ef09616974bb3729742fa	151	96	151	96	True	0.086231	0.913769	0.027801	6.436852	0.125	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation_2/bg_element_enemy_a.png	resource/image_web/page/formation_2/bg_element_enemy_a.png	same_path	2714	2423	f22fc4729ae194cdbfaf9008ea529d9a619f70d16aaf0b8e9f1702ef1c764b6e	0b0125c3c68af1e33ed3979097da187fefe29f420479a077fbd2a2872ef87588	151	102	151	102	True	0.07986	0.92014	0.027139	6.062499	0.101562	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation_2/bg_team_pt_a.png	resource/image_web/page/formation_2/bg_team_pt_a.png	same_path	1578	1518	5282d8c87a2e8e61ea14949f9e18ffab115cf0df9d2285fdc89e2479bf191cae	c1c1aa7c07e3b7dfcc0acbc4e4cad584f42cfce8ee84e567f106e098258b733b	288	28	288	28	True	0.138269	0.861731	0.004712	4.620261	0.121094	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation_2/btn_done.png	resource/image_web/page/formation_2/btn_done.png	same_path	4803	4752	8284fceb97527270ffdf3bd84f86621a0499ede0c6b3b7687f94b806f88c7562	b7d31b1b717a8898c1ae761b1695c82db45da212e0f8a9e7e8f5e35f636c5c87	180	54	180	54	True	0.271502	0.728498	0.002058	1.192303	0.070312	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/formation_2/charge_point_bg.png	resource/image_web/page/formation_2/charge_point_bg.png	same_path	2747	3742	128667b482f4730a7c1339f301a5bfa243dfd5f951bdd05d8cc13f8edc78a7f0	4b9a0e68bb513353fe8320919b3aa20ab4cbdb7c5fa46cfb82b00ef91796b075	126	53	126	53	True	0.007637	0.992363	0.003294	0.051379	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/gacha_coin_wrap.png	resource/image_web/page/gacha/gacha_coin_wrap.png	same_path	1270	1245	28fdd1f4040fcaa11a216b19ce82af16b067c2642b384f1ec38ab64d69efec43	2f546a00145fa56214c0d0bd5719ed0df942a11733e21ecbbefb4949e191fca7	270	28	270	28	True	0.138624	0.861376	0.0	4.158289	0.078125	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/gacha_stone_wrap.png	resource/image_web/page/gacha/gacha_stone_wrap.png	same_path	1818	2091	2d0ff0d87ffdf9db8047709886abd25be49673ab0d646aeffa71d51b9d81c61d	efe3750f36fa8361ab7ebfb26853191e58a914e0ca19a428adda8b897f23c2b5	283	34	283	34	True	0.011744	0.988256	0.000727	0.028335	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/magic_circle.png	resource/image_web/page/gacha/magic_circle.png	same_path	24091	32158	32b0a38c1b65e66836c38060a5e11be242cfe5a5ebc6eb35de3d800a3e165421	e8e7b4811d1aff1550b7d27fc8e6b71a6933210e370ad7b2b10453ed78c184d1	292	292	292	292	True	0.001466	0.998534	0.00041	0.032271	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/selectable/btn_detail.png	resource/image_web/page/gacha/selectable/btn_detail.png	same_path	3848	3799	e53d870d06d88c335c281de55af3638073fe87c53679977b4da0f6c2e0328fe0	6b9a0083b41e59d425071856b4c0438e66212aeb0c8cfe56c4ba79f5400bc43e	72	72	72	72	True	0.24537	0.75463	0.0	4.89408	0.136719	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/selectable/btn_memoria_select.png	resource/image_web/page/gacha/selectable/btn_memoria_select.png	same_path	10038	9673	83039500e11121e1b89a7b8f79f53295e54c7cb70b6863cba711613f3ffcef06	9dd70531e2fe67136ac1146cd3d24051faa31ebf1f68f8631af65592acb2f594	306	90	306	90	True	0.208097	0.791903	0.000254	4.059058	0.121094	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/selectable/btn_memorial_change.png	resource/image_web/page/gacha/selectable/btn_memorial_change.png	same_path	6477	6244	873e41b846f7d0dce8f18cfde3b71be713d9d11ce03c6a8efc87de5e7545eed0	38a620f12d66b5389d3b455f0ffabe1a0f409f2cf0192b3bcf9152a77b4897c2	106	110	106	110	True	0.201115	0.798885	0.008319	4.390078	0.109375	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/selectable/btn_voice.png	resource/image_web/page/gacha/selectable/btn_voice.png	same_path	3910	3876	531a8948b388655338352cbf536e4e19cedbfc14f1baeff56c7cc045c43aea16	7c1300d152df8fb386e94cc979ce5ece3f9b2a4983c79ff5e11355dab0654c0b	72	72	72	72	True	0.242091	0.757909	0.0	4.505223	0.132812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/tag_chara.png	resource/image_web/page/gacha/tag_chara.png	same_path	1277	1575	74bacd01d12bf40c26c0ad79772a023e0038f8eaadc2e2f016d04d0b5b25cd31	f9df0ce6f5161fdbf7fa9feb61640cdfbccc145724bc2848c2dc129510438462	244	38	244	38	True	0.098792	0.901208	0.0	1.365761	0.042969	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/tag_jem.png	resource/image_web/page/gacha/tag_jem.png	same_path	1818	2385	f47b42f28df17cae66a2d974179cbcf3b7b99f1f287b9a849b15756cfc1c1729	50e5327f4f36dfaba1baa7acfd42957874cd9192d0b6a1e2ff8d130c5d909ebe	244	38	244	38	True	0.082506	0.917494	0.0	2.583189	0.121094	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/gacha/tag_jem_s.png	resource/image_web/page/gacha/tag_jem_s.png	same_path	1259	774	d93240312dcd565c1673a95c806a935bfd9306ae639540e7b5733c51bdbe8286	98a66ca0ce2af53d57551cf1cbdca13c782f6c38149a71583c634f61205c857c	128	26	128	26	True	0.085637	0.914363	0.022536	3.080944	0.058594	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/btn_memoria_l.png	resource/image_web/page/memoria/btn_memoria_l.png	same_path	2093	2546	12aab1e1162da157060c30876fdb3e7e61d831d88c29987d7a0321cc2cfacdf6	3a66744c79f659806338f9bdbcd6d3bf0995b64d3c2dbe644aeedf192a34f21c	70	66	70	66	True	0.070346	0.929654	0.0	2.267138	0.101562	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/btn_memoria_m.png	resource/image_web/page/memoria/btn_memoria_m.png	same_path	2119	2561	c3ce9c705219915034c2c497c15f3994b64e4794e0db714e19fca39597682f01	f431647c06ec3f82dfc0193b538d4f6c7ab092482190866560d659e4aef0f6c8	70	66	70	66	True	0.071429	0.928571	0.0	2.268287	0.09375	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/btn_memoria_s.png	resource/image_web/page/memoria/btn_memoria_s.png	same_path	2123	2591	b0cb34da0759bb013007f822ac08c2ceec04abf1d22926d9adda3c437d2b90de	7229f80c304166ec95dfc15ba5dff58cb903098b9de59d945407fcdae2bbca9c	70	66	70	66	True	0.071212	0.928788	0.0	2.268855	0.078125	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_compose_cols.png	resource/image_web/page/memoria/memoria_compose_cols.png	same_path	6534	10803	086dbf08efb6bcfef46355cd7919de26db6bad56fcc1b8bc4867e5609e5da42c	441ca62058777b327475840f7863bfec6c96546f459620c0095cc3a2222b703b	385	157	385	157	True	0.012904	0.987096	0.004798	0.124478	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_compose_lvup_icon.png	resource/image_web/page/memoria/memoria_compose_lvup_icon.png	same_path	3154	4853	d0cee5f4190aa8c0a31d47d2e29a27f6cc554663365d3ceeb315e2cf06c1ceb9	33d10fbf1494e9732fb208e1cf208d03b0e46e68111a27ab8a8a96d4ee2e6554	60	61	60	61	True	0.085519	0.914481	0.01612	0.356614	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_headerpanel.png	resource/image_web/page/memoria/memoria_headerpanel.png	same_path	11475	13168	d734ae911557a7288cd79788151fa6c924ddffe97c77172ee6ea71f41365cee5	94c8c6b67925593542880f01728d2747054aee074359a7741ca0e8e91f986a9c	802	44	802	44	True	0.005073	0.994927	0.001899	0.066286	0.023438	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_lvup.png	resource/image_web/page/memoria/memoria_lvup.png	same_path	2609	3874	b0bf7cd10dc4ff9fa7b18d4e8ed306fcd3a11859799c866d616dbb6310b5b9cc	c00c22a66fed0b0cd569cbaa2698d8636fb793d3e6db80b011f43510153ab182	51	54	51	54	True	0.082426	0.917574	0.025054	0.330731	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_notopen_bg.png	resource/image_web/page/memoria/memoria_notopen_bg.png	same_path	2497	2554	f3b55914e2241b7d0d6e4a698ccd2232555dc32f9b2470198e23a8f3a0f92f7f	745fc07a66e41f14ea2a237ade6ae91438f4ef066ffeeb2afc1c4d62b698dee0	104	104	104	104	True	0.001202	0.998798	0.0	0.032345	0.007812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_pop_ability.png	resource/image_web/page/memoria/memoria_pop_ability.png	same_path	2508	3611	791fddcfb3a7a24faf2ae35c50503369fe8ae6c7a7176d4dc48733ba9f2c2145	671c281e288af7624ed4823b38ccf8379ffa4a793c06958d36c5a6d24f581601	48	49	48	49	True	0.030187	0.969813	0.007228	0.193904	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_pop_title.png	resource/image_web/page/memoria/memoria_pop_title.png	same_path	12443	19386	478f56a1e5f80fabe25de9e75a1b4b4e3e2ce8bfe58d561206bbc2e18f301e49	87292ae235577a51cff4a3fc192f9204affb6f2a6ac67a9dd90651e878d3fa6e	652	60	652	60	True	0.00795	0.99205	0.001815	0.168977	0.019531	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_storage_btn_off_01.png	resource/image_web/page/memoria/memoria_storage_btn_off_01.png	same_path	5061	3824	a2ebfe5328b11b7abed90feadfd65a53dfd9460c84bc45825135800c84ab2cdc	47c06d695652e426a8cd229d452b42657375f8b5a46eb22853d7eb4e6ec2e95f	165	85	165	85	True	0.279786	0.720214	0.000285	5.905647	0.128906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_storage_btn_off_02.png	resource/image_web/page/memoria/memoria_storage_btn_off_02.png	same_path	5013	3650	f143da18ccfeb1f891dab64ade3c496bbb0349884cd27a5ecbb965455605822a	b8e492bc47d70c3449b10aaa58308889334d96aaccbe22d627a51df954ba6f7c	165	85	165	85	True	0.167344	0.832656	0.0	4.856444	0.121094	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_storage_btn_on_01.png	resource/image_web/page/memoria/memoria_storage_btn_on_01.png	same_path	5985	5483	448da16c330b0170e0d064a44d00b6a24c3fff7f701c101ee7a00b02a013862c	63a86450f5788f9a6137b819de980a9b7eb243e17fc815105daa1ec32909afbb	165	85	165	85	True	0.194367	0.805633	0.0	3.560455	0.09375	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoria_storage_btn_on_02.png	resource/image_web/page/memoria/memoria_storage_btn_on_02.png	same_path	5451	5127	1667a16466e8c56ef4c28b1f359940db1aaa4dd2b188c8f05838a5c4cd35a4d0	5a65cd7cc6e0944d44cccd1e03e27f781d29f67e273dd5f0836323f880d4e51f	165	85	165	85	True	0.18574	0.81426	0.000214	3.376424	0.097656	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoriatop_btn_compose_a.png	resource/image_web/page/memoria/memoriatop_btn_compose_a.png	same_path	13630	13115	0f92a71f76fc9920a51daacc047a66d547c306b23c1768cab44f77fa433ca76a	06418d75d861ced52f5d32d78289c2c96105ef108b6133c42cee6e02b278aa9e	176	230	176	230	True	0.132757	0.867243	0.003483	1.138646	0.03125	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoriatop_btn_list_a.png	resource/image_web/page/memoria/memoriatop_btn_list_a.png	same_path	14672	14042	ed7bf3e3a949aa8906c8fb7be191237c9698a188cef4a617061d0e44fe48bf76	88c0c51dfb491dd6e3b146d23f9eda11d1aba3c366566c68f027b7b6cbac3e1e	192	250	192	250	True	0.13375	0.86625	0.001396	1.214449	0.019531	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/memoria/memoriatop_btn_sale_a.png	resource/image_web/page/memoria/memoriatop_btn_sale_a.png	same_path	13653	12941	b9c78bc4bba3b97fdf73dffd23f9d3f548f2942f7337eef8f552ae5efa0a9583	154fb6b60e7e7b507ff7629061fe1f6055888b00b0f8a6297d9bd02ccefe68c7	176	230	176	230	True	0.132708	0.867292	0.005138	1.263609	0.027344	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/mission/panelMission/common/btn_get_comp.png	resource/image_web/page/mission/panelMission/common/btn_get_comp.png	same_path	7162	15904	f12369c979a00b88b9cd3b7d605b0727d086e991a801144df99f5264ee48d941	ac03039851225129a5b433d432915b74d1994fd5e5b2e7752c8784e289ccebe6	316	80	316	80	True	0.082516	0.917484	0.014636	0.309462	0.015625	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/mission/panelMission/common/mission_comp_ef.png	resource/image_web/page/mission/panelMission/common/mission_comp_ef.png	same_path	6089	9320	11e716a1ad227f8cb9b1de3de53cb5abce213aeb40a94c8dca8002dfa85237a0	dcb32335d92f1d3aa10bd5961ce3e02a129ffa3d6a950e8ed1665868af5f51f5	130	130	130	130	True	0.059467	0.940533	0.026982	0.344631	0.023438	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/profile/profile_btn.png	resource/image_web/page/profile/profile_btn.png	same_path	1811	1937	4d8eee7b157a408cf7e4b4bf8437816295e88595bd6e5f795f831a7761ff7450	3f5dba917cda835535aa3565389f73164518bcad58b7e2e0c8d7e0e2b399f26f	103	35	103	35	True	0.016366	0.983634	0.002774	0.103672	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/animation/light.png	resource/image_web/page/quest/animation/light.png	same_path	48461	77124	0c30f0a4124485b49a01a79a4df4845b04142a177d2e98744f05118274497974	f8e69ab46b5724d273ac38d1311c2f827be60a8e1879c6d13289e5f071fb21de	414	417	414	417	True	0.038549	0.961451	0.01155	0.240802	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/chapter_header_02.png	resource/image_web/page/quest/chapter_header_02.png	same_path	4989	11354	32db8696d574aa9094c7f88617eaefe0fc1cafcd6b1613f238d4137579723c48	3ffa5ca4551c8ced9ea1947e6f92923e6732023b40c411c04349aaaef5044fd4	102	102	102	102	True	0.095732	0.904268	0.015859	0.261251	0.007812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/chara/element_header.png	resource/image_web/page/quest/chara/element_header.png	same_path	1369	1019	dc9bfc327d14c493e67c6a6c3dcc68676273da638330691580ab5bd577ef728c	0eda25a8459e1e34f1967550924508492a5c5fabd585f9b24d40ed5fd547ba96	180	34	180	34	True	0.148693	0.851307	0.003595	4.001182	0.085938	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/chara/header_chara.png	resource/image_web/page/quest/chara/header_chara.png	same_path	8549	7044	855ee235ee171c5a6834ecdef1631ab2aa0745b56ddaaaa5fd7b1541b3d6a6f2	e2fe572ade43c6477464b75e5d62348ccef401c02a33dbbee3226d1c17280f35	764	50	764	50	True	0.148482	0.851518	0.025052	6.710246	0.109375	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/costume/header_costume.png	resource/image_web/page/quest/costume/header_costume.png	same_path	8963	8135	77ea0da114a85e68826a2ddd66d15b088237b0485fed26d1795539b995a6dce0	9c0135a60f97e55c40c2dea66782b4675d97c7b0a7cfc5f4d4fef0527d77d157	764	50	764	50	True	0.091911	0.908089	0.015785	4.355308	0.078125	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/main/bg_quest_battle_02.png	resource/image_web/page/quest/main/bg_quest_battle_02.png	same_path	8289	12803	0f3d5e8e01e1bcd09d9869708332579a11451ea3ddbd6997a05da57f9e26f229	f667ee560138c2a4f6ff101e78c7e672cf282371ec04fd6cd427227bdc3fe661	396	88	396	88	True	0.108242	0.891758	0.011651	0.391083	0.015625	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/main/bg_quest_battle_challenge_02.png	resource/image_web/page/quest/main/bg_quest_battle_challenge_02.png	same_path	6767	12669	d47c1adb4296616b3083c25b467c57a10bc16d795e47fd635d216d4951cf7d95	6d007c8a4203d6c6dd72578b7457ffafaaab0e80ba703610d8adf60f86367ab0	396	88	396	88	True	0.063275	0.936725	0.005424	0.28081	0.007812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/main/bg_section_02.png	resource/image_web/page/quest/main/bg_section_02.png	same_path	2371	3961	943296b22f830225c4f2dda515be66550ed3c21c49cedc20d4c45e47e5cc6219	a1bce9f2212e1376c65b392e9bc9c0ee97863a2f4f98b0b9d924b274c8e440f1	452	84	452	84	True	0.00374	0.99626	0.001159	0.016001	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/page/quest/main/bg_section_challenge_02.png	resource/image_web/page/quest/main/bg_section_challenge_02.png	same_path	2384	3699	46c63e00778c9ea8647a5c8858fcaaa6a4c9e2f58312aceb820236ed4dbf48f8	978afda69de768d54872d35ab5680b57509f4ce55c0fd498503aa48f36832046	452	84	452	84	True	0.008349	0.991651	0.00374	0.038288	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
